StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,1,2,3,5,6,7,8,9,10,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,13,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,15,Q35_First Click,Q35_Last Click,Q35_Page Submit,Q35_Click Count,17,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,19,Q37_First Click,Q37_Last Click,Q37_Page Submit,Q37_Click Count,21,Q38_First Click,Q38_Last Click,Q38_Page Submit,Q38_Click Count,23,Q39_First Click,Q39_Last Click,Q39_Page Submit,Q39_Click Count,Q36,Q37,Q40_First Click,Q40_Last Click,Q40_Page Submit,Q40_Click Count,Q38,Q39,Q42_1,Q42_2,Q38 - Parent Topics,Q38 - Sentiment Polarity,Q38 - Sentiment Score,Q38 - Sentiment,Q38 - Topic Sentiment Label,Q38 - Topic Sentiment Score,Q38 - Topics
10/13/2020 10:03,10/13/2020 10:05,IP Address,173.63.205.2,19,121,FALSE,10/20/2020 10:05,R_3oYq8ffAQ5JBnYG,,,,,,,anonymous,EN,Female,20,College of Science and Health,The dog will run with the ball,The student will take a test in school,The boy got his baseball clothes dirty during the game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020 10:06,10/15/2020 10:07,IP Address,69.80.136.100,19,65,FALSE,10/22/2020 10:07,R_3rYZLJQOVz37YHu,,,,,,,anonymous,EN,Male,20,College of Science and Health,The dog likes to run with a ball.,The student took a test at school.,The boy came home from baseball with dirty clothes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020 10:19,10/15/2020 10:20,IP Address,64.189.45.149,19,78,FALSE,10/22/2020 10:20,R_2sPnNDorIzGmEUN,,,,,,,anonymous,EN,Male,20,College of Science and Health,The dog has the ball in the run.,The student had the test in the school.,The boy had dirty baseball clothes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2020 3:02,10/24/2020 3:10,IP Address,81.4.176.226,100,446,TRUE,10/24/2020 3:10,R_ehXSTd6h4F0NwgV,,,,,35.0375061,33.98330688,anonymous,EN,Female,23,Working / Do Not Attend School,The dog would run towards the ball.,The student had a test in school today.,The boy's clothes were dirty from playing baseball all morning.,"My friends and I were driving in our cars to go to the party, but first we had to pass through the slow tunnel.","Once school ended and summer vacation began, my family would take us to the beach for ice cream.",The school girl's prom experience was ruined because she couldn't go shopping.,0,0,2.008,0,"3,2,0",0,0,2.107,0,"6,1,4",0,0,2.007,0,"4,7,6",0,0,2.108,0,"8,24,10",0,0,2.108,0,"11,33,18",0,0,2.007,0,"91,55,",0,0,2.007,0,He's playing with the leaves,towel dog,0,0,2.008,0,she is laughing at the girl who slipped,bat purse,1-2 times per week,3-4 times per week,,,,,,,
10/24/2020 9:34,10/24/2020 9:43,IP Address,65.51.79.82,100,575,TRUE,10/24/2020 9:43,R_OpazCKNkmdMXdSx,,,,,41.06170654,-74.00830078,anonymous,EN,Male,27,Working / Do Not Attend School,The dog runs with the ball,The student takes tests at school,The boy gets dirty clothes playing baseball,The friends drove slow cars in the tunnel to get to the party,"After school, the family eats ice cream at the beach in the summer",The school prom ruined the girl's shopping,0,0,2.116,0,"3,2,0",0,0,2.119,0,"6,1,4",0,0,2.023,0,"4,7,6",0,0,2.019,0,"8,24,10",0,0,2.04,0,"11,33,20",0,0,2.121,0,"91,55,40",0,0,2.013,0,He is jumping in the leaves,Towel dog,0,0,2.014,0,She is laughing at the other girl,Bat purse,Everyday,1-2 times per week,,,,,,,
10/26/2020 6:22,10/26/2020 6:34,IP Address,174.197.192.69,100,692,TRUE,10/26/2020 6:34,R_2Cgg42kJHNCA1ND,,,,,42.97160339,-76.22299957,anonymous,EN,Male,26,Working / Do Not Attend School,The dog runs to the ball.,The student's test was necessary for her admission to school.,The boy got his clothes dirty playing baseball.,They were late to a friend's party because of slow cars in the tunnel.,"This summer, while we were off from school, I went to the beach with my family and had ice cream.",The girl's school prom was ruined because she was not able to go shopping.,0,0,2.008,0,"3,2,1",0,0,2.008,0,"6,1,4",0,0,2.01,0,"4,7,6",0,0,2.107,0,"8,24,10",0,0,2.107,0,"11,33,18",0,0,2.008,0,"91,55,42",0,0,2.106,0,Jumping into a pile of leaves,"Towel, Dog",0,0,2.009,0,Bullying the girl in yellow,Bat,Never,3-4 times per week,,,,,,,
10/26/2020 7:14,10/26/2020 8:23,IP Address,96.246.26.253,100,4156,TRUE,10/26/2020 8:23,R_23fWV0sl4K5n8VH,,,,,40.61149597,-74.01560211,anonymous,EN,Male,28,Working / Do Not Attend School,The dog likes to run after the ball.,The students were given a test at school.,Dirty boys don't wear clothes when playing baseball.,"I drove my car through the tunnel to get to a friend's party, but the traffic was slow.",I never think of school when I'm enjoying ice cream with my family at the beach during the summer.,The girl's day was ruined because the dress she was shopping for was unavailable for the school prom.,1.639,1.639,2.125,1,"3, 2, 0",0,0,2.02,0,"6, 1, 4",0,0,2.018,0,"4, 7, 6",0,0,2.02,0,"8, 24, 10",0,0,2.018,0,"11, 33, 18",0,0,2.113,0,"91, 55, 40",0,0,2.017,0,He is quietly sitting with a pumpkin in some leaves whole his sister is about to hit him with a rake.,Towel Dog,0,0,1.94,0,She is pleased with herself that she ruined a nice Italian's lunch.,Bat Purse,3-4 times per week,1-2 times per week,,,,,,,
10/29/2020 18:18,10/29/2020 18:34,IP Address,172.58.231.10,100,968,TRUE,10/29/2020 18:34,R_1rlAHVCwmq5Nll7,,,,,40.85470581,-73.92179871,anonymous,EN,Female,41,Working / Do Not Attend School,The dog runs after the ball ,The student took a test in school ,The boy played baseball in dirty clothes ,There were slow cars in the tunnel on my way to my friends' party ,"After summer school, my family and I had ice cream at the beach. ","The girl went shopping for her school prom, but the day was ruined when it rained. ",0,0,2.009,0,"3, 2, 0",0,0,2.012,0,"6, 1, 4",0,0,1.371,0,"4, 7, 6",0,0,1.764,0,"8, 24, 10",0,0,1.688,0,"11, 33, 18",0,0,2.012,0,"91, 55, 70",0,0,2.01,0,He's jumping in the leaves ,Towel dog ,0,0,1.06,0,She's laughing at the girl who fell ,Bat purse ,Everyday,Everyday,,,,,,,
10/30/2020 5:16,10/30/2020 5:22,IP Address,98.14.199.1,100,365,TRUE,10/30/2020 5:22,R_2Ev2V7cYNcI6CSP,,,,,40.78230286,-73.77760315,anonymous,EN,Female,39,Working / Do Not Attend School,The dog plays with the ball while running,Students are taking tests at school,The boy got his clothes dirty by playing baseball ,My friends drove slowly through the tunnel to get to the party,School ended for the summer and my family went to the beach and got ice cream.,The girl from school went shopping for prom dress but the store was closed and that ruined her day,0,0,2.111,0,"3,2,0",0,0,2.01,0,"6,1,4",0,0,2.011,0,"4,7,6",0,0,2.111,0,"8,24,10",0,0,2.008,0,"11,33,18",0,0,2.01,0,"91,55,40",0,0,2.008,0,He is playing with the leaves on the floor,Towel and dog,0,0,2.108,0,She is laughing at the girl who fell on the floor,Bat and purse,Everyday,Everyday,,,,,,,
10/30/2020 10:27,10/30/2020 10:40,IP Address,47.20.168.216,100,831,TRUE,10/30/2020 10:40,R_2lXBSqvPvYklOlX,,,,,41.22779846,-73.99700165,anonymous,EN,Female,62,Working / Do Not Attend School,My dog will surely run after the ball if you throw it across the yard.,The student was given a test at school.,It is a guarantee that the boys clothes will get dirty after playing baseball.,The friends had to drive their cars slow through the tunnel to get to the party.,When school is out for the summer the family heads to the beach and ice cream is most definitely on the menu.,After shopping for her prom dress the school girl ruined her credit.,0,0,2.014,0,"3, 2,1",0,0,2.11,0,"6,1,4",0,0,2.009,0,"4,7,6",0,0,2.01,0,"8,24,10",0,0,2.11,0,"11,33,18",0,0,2.109,0,"91,55,40",0,0,2.109,0,He is Jumping in the leaves,Towel and dog,0,0,2.011,0,She is laughing at someone else’s misfortune.,Bat and purse ,Everyday,Everyday,,,,,,,
10/30/2020 13:17,10/30/2020 13:29,IP Address,73.226.158.50,100,726,TRUE,10/30/2020 13:29,R_3G1XRvtpWIUwIH4,,,,,40.84590149,-74.20089722,anonymous,EN,Female,39,Working / Do Not Attend School,I ran with the dog's ball.,The student tested at the school.,The boy's clothes and baseball were dirty.,We partied in my friend's car in the slow tunnel.,"The summer is for family, beach and ice cream, not for school.",The school prom ruined shopping for the girl.,0,0,2.025,0,"3,2,0",0,0,2.111,0,"6,1,4",0,0,2.016,0,"4,7,6",0,0,2.113,0,"8,24,10",0,0,2.017,0,"11,33,18",0,0,2.018,0,"91,55,40",0,0,2.014,0,Playing in the leaves,Towel dog,0,0,2.017,0,She's laughing ,"Bat, purse",1-2 times per week,Never,,,,,,,
10/30/2020 10:26,10/30/2020 16:35,IP Address,100.8.0.225,100,22161,TRUE,10/30/2020 16:35,R_3kHZaGNceqVuFFf,,,,,40.65750122,-74.30940247,anonymous,EN,Female,30,Working / Do Not Attend School,The dog runs after the ball.,The student is taking his school test.,The boy's clothes are dirty from baseball.,The cars are moving slowly in the tunnel as friends head to a party.,"After school in the summer, my family eats ice cream at the beach.",The girl's shopping trip ruined the school prom.,0,0,2.115,0,"3,2,0",0,0,2.016,0,"6,1,4",0,0,2.117,0,"4,7,6",0,0,2.016,0,"8,24,10",0,0,2.017,0,"11,33,18",0,0,2.116,0,"91,51,45",0,0,2.017,0,He is jumping in the leaves.,Towel dog,0,0,2.02,0,She is watching another girl slip.,Bat purse,Everyday,Everyday,,,,,,,
10/31/2020 4:24,10/31/2020 4:34,IP Address,72.79.50.148,100,609,TRUE,10/31/2020 4:34,R_3OlGvjBwz2pgc1w,,,,,40.73550415,-74.32530212,anonymous,EN,Male,32,Working / Do Not Attend School,The dog had to run after the ball,The school had to issue a test to each student to see what school level they were at,Everyone knows that a boys clothes get dirty playing baseball,Our friends were late to the party due to slow traffic in the tunnel right where all the cars had to merge,"Now that school is over for the summer, I am looking forward to a few months filled with beach, family, and ice cream!","The girl thought her prom night was ruined with the rain, but the school did some shopping and brought the outdoor event inside",0,0,2.112,0,"3,2,0",0,0,2.011,0,"6,1,4",0,0,2.113,0,"4,7,6",0,0,2.009,0,"8,24,10",0,0,2.11,0,"11,33,18",0,0,2.116,0,"91.55,40",0,0,2.009,0,Jumping in leaves,Towel dog,0,0,2.134,0,Laughing,Bat purse,Never,Everyday,,,,,,,
10/31/2020 4:45,10/31/2020 4:50,IP Address,72.79.50.148,100,310,TRUE,10/31/2020 4:50,R_Rh8qFrzCwSnLMyZ,,,,,40.73550415,-74.32530212,anonymous,EN,Female,32,Working / Do Not Attend School,The dog runs after the ball,The student took a test at school,The boy got his clothes dirty at baseball,My friends cars drove slow through the tunnel so we were late to the party,"I went I the beach with my family after school this summer, and we got icecream. ",The school prom was ruined after the girl couldn’t go shopping ,0,0,2.009,0,"3, 2, 0",0,0,2.007,0,"6, 2, 4",0,0,2.007,0,   1 3,0,0,2.008,0,"8, 24, 10",0,0,2.008,0,"11, 33, 18",0,0,2.007,0,"91, 55, ",0,0,2.008,0,Plying leaves ,Towel dog ,0,0,2.008,0,Laughing,Bat purse ,Everyday,Everyday,,,,,,,
10/31/2020 4:42,10/31/2020 5:04,IP Address,69.142.13.221,100,1320,TRUE,10/31/2020 5:04,R_3fU01eMScBQm1MU,,,,,40.08810425,-74.11949921,anonymous,EN,Male,27,Working / Do Not Attend School,My dog loves to run after the ball,"When i was a school student, i did not enjoy test taking ","When i was a young boy, i always came hole with dirty clothes from playing baseball","My friends and i sat in slow, tunnel traffic in our cars on our way to the party  ","No summer school means more time for family vacation at the beach, and ice cream","So high-school prom isn’t ruined, we went shopping to find the perfect dress",0,0,2.01,0,"3,2,0",0,0,2.007,0,"6,1,4",0,0,2.007,0,"4,7,6",0,0,2.009,0,"8,24,10",0,0,2.008,0,"11,33,18",0,0,2.106,0,"91,55,40",0,0,2.009,0,He is happy,"Towel, dog ",0,0,2.008,0,She’s being cruel and mean,"Bat, purse",1-2 times per week,Never,,,,,,,
11/1/2020 20:12,11/1/2020 20:31,IP Address,67.251.196.37,100,1133,TRUE,11/1/2020 20:31,R_3lG5I5HNo7QEvci,,,,,40.65370178,-73.99900055,anonymous,EN,Male,63,Working / Do Not Attend School,The dog will run for the ball,The students at that school test positive,Having a boy includes baseball and dirty clothes,A ride slow ride through the tunnel with friends started a party in the ride’s cars,The beach family vacation included ice cream and did not include summer school,Shopping with my girl for the school prom ruined my day,0,0,2.111,0,"3  , ,",0,0,2.009,0,"6,1,4",0,0,2.01,0,"4,7,6",0,0,2.011,0,"8,24,10",0,0,2.11,0,"11,33,18",0,0,2.01,0,"91,55,",0,0,2.11,0,He is raising his hands,Towel  dog,0,0,2.008,0,Laughing at her friend,Bat purse,Everyday,1-2 times per week,,,,,,,
10/26/2020 6:26,10/26/2020 6:26,IP Address,174.197.192.69,2,9,FALSE,11/2/2020 5:26,R_1LbCk0KY55xacTz,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2020 6:26,10/26/2020 6:26,IP Address,174.197.192.69,10,26,FALSE,11/2/2020 5:27,R_3lxC7LDbtzFq4Vo,,,,,,,anonymous,EN,Male,26,Working / Do Not Attend School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2020 7:08,10/26/2020 7:13,IP Address,96.246.26.253,17,281,FALSE,11/2/2020 6:13,R_27gnMIC95fvtCSD,,,,,,,anonymous,EN,Male,28,Working / Do Not Attend School,The dog likes to run with the ball.,The teacher gave the students a test.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2020 7:15,10/26/2020 7:15,IP Address,174.225.9.51,12,45,FALSE,11/2/2020 6:16,R_r3gk7ey2gDIdBi9,,,,,,,anonymous,EN,Male,26,Working / Do Not Attend School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2020 7:50,11/2/2020 8:02,IP Address,47.17.11.47,100,716,TRUE,11/2/2020 8:02,R_2yeXuaW01P8HF07,,,,,40.59399414,-74.56439972,anonymous,EN,Male,60,Working / Do Not Attend School,The dog runs with the ball in its mouth,The student is taking a test in the school,The boy dirtied his clothes playing baseball,The cars in the tunnel bottlenecked preventing the friends from getting to the party,Whenever school ended for the summer my family want to the beach and ate ice cream,The girl's prom was ruined because she did not go shopping for a prom dress,0,0,2.006,0,"3,2,0",0,0,2.007,0,"6,1,4",0,0,2.108,0,"4,7,6",0,0,2.008,0,"8,23,10",0,0,2.108,0,"11,33,18",0,0,2.007,0,"91,55,40",0,0,2.008,0,"Jumping in the leaves
","towel, dog",0,0,2.007,0,She is smirking at the girl slipping," bat, purse",Everyday,Everyday,,,,,,,
10/26/2020 11:10,10/26/2020 11:12,IP Address,72.79.17.222,12,153,FALSE,11/2/2020 10:12,R_0kSlctzfLvtMGBz,,,,,,,anonymous,EN,Male,26,Working / Do Not Attend School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2020 10:45,11/3/2020 10:55,IP Address,71.172.113.121,100,594,TRUE,11/3/2020 10:55,R_29bkzCx9D3RdOVY,,,,,40.58590698,-74.68319702,anonymous,EN,Female,19,College of Science and Health,"Dog, run to the ball.",The student's test was at school.,The boy got his clothes dirty at baseball.,The friends' car party was slow at the tunnel.,The summer school went to the family's beach for ice cream.,The school's prom was ruined when the girl went shopping,0,0,2.125,0,"3,2,1",0,0,2.009,0,"6,1,4",0,0,2.007,0,"4,7,6",0,0,2.007,0,"8,24, 10",0,0,2.107,0,"11,33,18",0,0,2.012,0,"91,55,40",0,0,2.114,0,He's jumping into a pile of leaves.,towel dog,0,0,2.114,0,She's laughing at the girl that fell,bat purse,1-2 times per week,1-2 times per week,,,,,,,
11/3/2020 11:48,11/3/2020 11:56,IP Address,174.225.13.254,100,495,TRUE,11/3/2020 11:56,R_24BFVUTcOPkNmmu,,,,,40.80220032,-74.19139862,anonymous,EN,Female,35,Working / Do Not Attend School,The dog runs after the ball.,Student takes a test in school,The boy has dirty clothes after baseball.,The friends drove their cars slow through the tunnel to get to the party.,"Once school is done for summer, my family go to the beach and have ice cream.",The girl ruined the school prom because she didnt get to go shopping.,0,0,2.116,0,"3,2,0",0,0,2.012,0,"6,2,4",0,0,2.011,0,"4,7,6",0,0,2.106,0,"8,24,10",0,0,2.007,0,"11,33, 18",0,0,2.007,0,"91, 55, 40",0,0,2.01,0,Jumping in the leaves.,Towel dog,0,0,2.108,0,Watching the girl trip and slip with her lunch tray.,Bat purse,3-4 times per week,1-2 times per week,,,,,,,
11/3/2020 12:09,11/3/2020 12:19,IP Address,216.6.145.89,100,592,TRUE,11/3/2020 12:19,R_ba9uhyWV5e4Lwhb,,,,,41.18200684,-74.4552002,anonymous,EN,Male,31,Working / Do Not Attend School,I love watching my dog run as he chases the ball.,"During a school test, the student is expected to remain silent.",The baseball game always leave my boy’s clothes dirty.,"During the party with my friends, I saw the cars drive slow through the tunnel.","Summer school is only fun at the beach, with family, eating ice cream.",Shopping for the prom ruined my school girl image.,0,0,2.112,0,"3,2,0",0,0,2.008,0,"6,1,4",0,0,2.008,0,"4,7,6",0,0,2.109,0,"8,24,10",0,0,2.008,0,"11,23,18",0,0,2.108,0,"91,41,18",0,0,2.109,0,Playing in leaves,Towel dog,0,0,2.108,0,Making fun.,"Bat, purse",Everyday,Everyday,,,,,,,
11/3/2020 12:10,11/3/2020 12:26,IP Address,213.7.54.91,100,978,TRUE,11/3/2020 12:26,R_3PRIADTVhBR8mcG,,,,,34.68739319,33.03660583,anonymous,EN,Female,25,Working / Do Not Attend School,The dog run to the ball,The student took a test at school,The boy's clothes got dirty playing baseball ,The friends had a party and drove cars through the tunnel slow,During summer schools are closed and the family will go to the beach to eat ice cream,The girl went shopping for her school prom but it was ruined ,0,0,2.116,0,"3,2,0",0,0,2.113,0,"6,1,4",0,0,2.012,0,"4,7,6",0,0,2.012,0,"8,24,10",0,0,2.11,0,"11,33,18",0,0,2.012,0,"91,55,40",0,0,2.113,0,Playing with the leaves ,Towel Dog,0,0,2.009,0,She is laughing ,Bat Purse,Everyday,Everyday,,,,,,,
11/3/2020 12:34,11/3/2020 12:41,IP Address,67.82.65.127,100,438,TRUE,11/3/2020 12:41,R_2D8iwuIztbXwA56,,,,,40.24150085,-74.70130157,anonymous,EN,Female,35,Working / Do Not Attend School,"Run, dog- get the ball. ",At school the student takes a test.,The boy got his clothes dirty playing baseball. ,Some friends took the tunnel to a party but the traffic and cars were slow. ,"Now that school is done for the year, the family went to the beach for the summer and ate ice cream. ",The pandemic ruined prom since school was closed so the girl went shopping. ,0,0,2.108,0,"3, 2, 0",0,0,2.013,0,"6, 1, 4",0,0,2.013,0,"4, 7, 6",0,0,2.011,0,"8, 24, 10",0,0,2.009,0,"11, 33, 18",0,0,2.111,0,"91, , ",0,0,2.11,0,Playing in the leaves. ,"Towel, dog",0,0,1.262,0,"She's laughing at the girl falling. 
","Bat, purse",Everyday,1-2 times per week,,,,,,,
11/3/2020 12:27,11/3/2020 12:54,IP Address,213.7.54.91,100,1602,TRUE,11/3/2020 12:54,R_W6S8tn5BwNFCT7z,,,,,34.68739319,33.03660583,anonymous,EN,Female,51,Working / Do Not Attend School,The dogs run for the ball.,The students take the test at school.,"At baseball, the boy's clothes got dirty.",Friends drove slow by car through the tunnel to the party.,During the summer schools are out and the family goes to the beach for ice cream.,The school girl went shopping for the ruined dress. ,0,0,2.02,0,"3, 2, 0",0,0,2.116,0,"6, 1, 4",0,0,2.016,0,"4, 7, 6",0,0,2.02,0,"8, 24, 10",0,0,2.116,0,"11, 33, 18",0,0,2.014,0,"91, 55, 40",0,0,2.015,0,playing,Towel Dog,0,0,2.12,0,laughing,Bat Purse,Everyday,Everyday,,,,,,,
11/3/2020 12:44,11/3/2020 12:56,IP Address,73.80.49.237,100,687,TRUE,11/3/2020 12:56,R_2UWWb5jEvWNUszq,,,,,40.61990356,-74.31109619,anonymous,EN,Female,26,Working / Do Not Attend School,Dog runs for the ball.,The students test at school.,The boy has dirty clothes from baseball.,The tunnel slows friends cars to the party.,The family has ice cream at the beach after school,It ruined shopping for the girls school prom,0,0,2.117,0,"3, 2, 0",0,0,2.011,0,"6, 1, 4",0,0,2.124,0,"4, 7, 6",0,0,2.11,0,"8, 24, 10",0,0,2.012,0,"11, 33, 18",0,0,2.021,0,"91, 55, 40",0,0,2.113,0,Jumping in the leaves,towel dog,0,0,2.01,0,Making fun of the falling girl,Bat purse,3-4 times per week,Everyday,,,,,,,
11/3/2020 15:37,11/3/2020 15:43,IP Address,69.125.178.80,100,380,TRUE,11/3/2020 15:43,R_241Sc9BCARgHpmR,,,,,41.01289368,-73.75589752,anonymous,EN,Female,38,Working / Do Not Attend School,The dog runs after the ball.,The student took a test at school.,The boy’s clothes became dirty after playing baseball.,The cars drove very slowly through the tunnel towards the friends’ party,"When school is out for the summer, our family goes to the beach and eats ice cream.",The school prom was ruined for the girl who forgot to go shopping for a dress,0,0,2.01,0,"3,2,0",0,0,2.009,0,"6,1,4",0,0,2.008,0,"4,7,6",0,0,2.01,0,"8,24,10",0,0,2.014,0,"11,33,18",0,0,2.01,0,"91,55,40",0,0,2.108,0,He’s playing in the leaves,Towel dog,0,0,2.007,0,She’s laughing at the girl who slipped,Bat purse,Everyday,Everyday,,,,,,,
11/3/2020 19:26,11/3/2020 19:41,IP Address,108.5.54.11,100,888,TRUE,11/3/2020 19:41,R_3GrKZPgrCGxp8R7,,,,,40.64959717,-74.35050201,anonymous,EN,Female,35,Working / Do Not Attend School,The dog ran to the ball,The student in school had a test,The boys clothes are dirty from baseball,The friends on the way to the party were in the tunnel behind slow cars,After school the family enjoys summer with ice cream at the beach ,The girls school prom was ruined when she went shopping,0,0,2.013,0,"3,2,0",0,0,2.011,0,"6,1,4",0,0,2.011,0,"4,7,6",0,0,2.012,0,"8,24,10",0,0,2.014,0,"11,33,18",0,0,2.112,0,"91,55,40",0,0,2.01,0,Jumping into the leaves,Towel dog,0,0,2.01,0,Looking at the girl falling,Bat purse,Never,Never,,,,,,,
